"Prov","Comu","Dist","Scuola","CodScuola","CodSezAss1","Indirizzo","SezioneAssociata","CodSezAss2","Con"
"FROSINONE","CAMPOLI APPENNINO","056","FRMM81702L  SCUOLA MEDIA CAMPOLI APPENNINO (ASSOC. ALL'IST. COMPR. FRIC81700E)","FRMM81702L","FRIC81700E","VIA PRATO","","",""
"FROSINONE","CASTELLIRI","056","FRMM83202P  SEZ. ST. CASTELLIRI (ASSOC. ALL'IST. COMPR. FRIC83200L)","FRMM83202P","FRIC83200L","VIA PIEMONTE 4","","",""
"FROSINONE","COLFELICE","056","FRMM81603T  SEZ. STACC. COLFELICE (ASSOC. ALL'IST. COMPR. FRIC81600P)","FRMM81603T","FRIC81600P","VIA FONTANA VILLAFELICE","","",""
"FROSINONE","FONTANA LIRI","056","FRMM82902V  S. S. FONTANA LIRI (AS. IST. COM. FRIC82900R/TOT. T. PROL. )","FRMM82902V","FRIC82900R","VIA FIUME FONTANA LIRI","","",""
"FROSINONE","ISOLA DEL LIRI","056","FRMM83201N  S. M. ISOLA DEL LIRI (ASSOC. ALL'IST. COMPR. FRIC83200L)","FRMM83201N","FRIC83200L","VIA GANDUSIO 1 ISOLA DEL LIRI","","",""
"FROSINONE","MONTE SAN GIOVANNI CAMPANO","056","FRMM835015  ANITRELLA/COLLI (AS. IST. COM. FRIC835004/TOT. T. PROL. )","FRMM835015","FRIC835004","VIA ANITRELLA/COLLI","","",""
"FROSINONE","MONTE SAN GIOVANNI CAMPANO","056","FRMM83301D  S. M. ANGELICUM M. S. G. CAMPANO (AS. IST. COM. FRIC83300C/PAR. T. PRO","FRMM83301D","FRIC83300C","VIA COLLE SAN MARCO SNC MONTE SAN GIOVANNI CAMPANO                               O","","",""
"FROSINONE","SANTOPADRE","056","FRMM82903X  SEZ. STACCATA SANTOPADRE (AS. IST. COM. FRIC82900R/TOT. T. PROL. )","FRMM82903X","FRIC82900R","VIA E. NOTARGIACOMO 11","","",""
"FROSINONE","SORA","056","FRMM850017  S. M. 2? I. C. DI SORA (ASSOC. ALL'IST. COMPR. FRIC850006)","FRMM850017","FRIC850006","(SPERIMENTALE A NORMA DELL' ART. 3 COMMA 3 D.P.R. 419/74)","","",""
"FROSINONE","SORA","056","FRMM849013  S. M. G. ROSATI 1? I. C. SORA (ASSOC. ALL'IST. COMPR. FRIC849002)","FRMM849013","FRIC849002","VIALE VINCENZO SIMONCELLI SORA","","",""
"FROSINONE","SORA","056","FRMM851013  S. M. S. EDOARDO FACCHINI SORA (ASSOC. ALL'IST. COMPR. FRIC851002)","FRMM851013","FRIC851002","VIA PIEMONTE","","",""
"FROSINONE","VILLA LATINA","057","FRMM821028  SEZ. STACC. VILLA LATINA (ASSOC. ALL'IST. COMPR. FRIC821006)","FRMM821028","FRIC821006","VIA PARCO RIMEMBRANZE","","",""
"FROSINONE","ALVITO","057","FRMM82001B  S. M. M. EQUICOLA ALVITO (ASSOC. ALL'IST. COMPR. FRIC82000A)","FRMM82001B","FRIC82000A","VIA CASA GIAMOSCA 9 ALVITO","","",""
"FROSINONE","ATINA","057","FRMM821017  S. M. GNEO PLANCIO ATINA (ASSOC. ALL'IST. COMPR. FRIC821006)","FRMM821017","FRIC821006","VIA LIONE95 ATINA","","",""
"FROSINONE","CASALVIERI","057","FRMM819017  S. M. A. MORO CASALVIERI (ASSOC. ALL'IST. COMPR. FRIC819006)","FRMM819017","FRIC819006","VIA COLLE SANTA MARIA","","",""
"FROSINONE","SAN DONATO VAL DI COMINO","057","FRMM81801B  S. M. S. DONATO VAL DI COMINO (ASSOC. ALL'IST. COMPR. FRIC81800A)","FRMM81801B","FRIC81800A","VIA ROMA 91","","",""
"FROSINONE","SAN DONATO VAL DI COMINO","058","FRCT70300D  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT70300D","","PONTECORVO - VIA ALDO MORO","","","CON SEDE AMMINISTRATIVA"
"FROSINONE","AQUINO","058","FRMM82301V  S. M. S. TOMMASO D'AQUINO AQUINO (AS. IST. COM. FRIC82300T/PAR. T. PRO","FRMM82301V","FRIC82300T","VIALE ALESSANDRO MANZONI AQUINO                                                  O","","",""
"FROSINONE","CASTROCIELO","058","FRMM822013  S. M. GIOVANNI DA CASTROCIELO (AS. IST. COM. FRIC822002/TOT. T. PROL. )","FRMM822013","FRIC822002","VIA MADONNA DI LORETO 25 CASTROCIELO","","",""
"FROSINONE","ESPERIA","058","FRMM80301N  S. M. S. CLINO ABATE ESPERIA (AS. IST. COM. FRIC80300L/PAR. T. PROL. )","FRMM80301N","FRIC80300L","VIA SAN ROCCO 5 ESPERIA                                                         )","","",""
"FROSINONE","PICO","058","FRMM81501X  S. M. G. GROSSI PICO (ASSOC. ALL'IST. COMPR. FRIC81500V)","FRMM81501X","FRIC81500V","VIA ANTONINO CARNEVALE32 PICO","","",""
"FROSINONE","PONTECORVO","058","FRMM85301P  S. M. 1? I. C. DI PONTECORVO (ASSOC. ALL'IST. COMPR. FRIC85300N)","FRMM85301P","FRIC85300N","VIA S. GIOVANNI BATTISTA N. 3 PONTECORVO","","",""
"FROSINONE","PONTECORVO","058","FRMM85201V  S. M. 2? I. C. DI PONTECORVO (AS. IST. COM. FRIC85200T/PAR. T. PROL. )","FRMM85201V","FRIC85200T","VIA A. MORO SNC","","",""
"FROSINONE","ROCCASECCA","058","FRMM834019  S. M. S. T. D'AQUINO ROCCASECCA (ASSOC. ALL'IST. COMPR. FRIC834008)","FRMM834019","FRIC834008","VIA PIAVE 9 ROCCASECCA","","",""
"FROSINONE","AUSONIA","059","FRMM82401P  S. M. CALENZIO AUSONIA (ASSOC. ALL'IST. COMPR. FRIC82400N)","FRMM82401P","FRIC82400N","C. DA MARTINI AUSONIA","","",""
"FROSINONE","CASSINO","059","FRMM85401E  S. M. CONTE (ASSOC. ALL'IST. COMPR. FRIC85400D)","FRMM85401E","FRIC85400D","VIA XX SETTEMBRE N. 22","","",""
"FROSINONE","CASSINO","059","FRMM856016  S. M. G. DI BIASIO 1^ IC CASSINO (ASSOC. ALL'IST. COMPR. FRIC856005)","FRMM856016","FRIC856005","VIA BELLINI1 CASSINO","","",""
"FROSINONE","CASSINO","059","FRMM85501A  SCUOLA MEDIA DIAMARE (ASSOC. ALL'IST. COMPR. FRIC855009)","FRMM85501A","FRIC855009","VIA SAN MARCO CASSINO","","",""
"FROSINONE","CERVARO","059","FRMM843014  S. M. S. R. D'ALFONSO (ASSOC. ALL'IST. COMPR. FRIC843003)","FRMM843014","FRIC843003","VIA DEI MILLE CERVARO","","",""
"FROSINONE","CORENO AUSONIO","059","FRMM82402Q  SEZ. STACC. CORENO AUSONIO (ASSOC. ALL'IST. COMPR. FRIC82400N)","FRMM82402Q","FRIC82400N","VIA T. TASSO","","",""
"FROSINONE","PIEDIMONTE SAN GERMANO","059","FRMM82501E  S. M. DON MINZONI PIEDIMONTE SG (ASSOC. ALL'IST. COMPR. FRIC82500D)","FRMM82501E","FRIC82500D","VIA MILAZZO 21 PIEDIMONTE SAN GERMANO","","",""
"FROSINONE","PIGNATARO INTERAMNA","059","FRMM82602B  SEZ. ST. PIGNATARO INTERAMNA (ASSOC. ALL'IST. COMPR. FRIC826009)","FRMM82602B","FRIC826009","VIA S. MARIA","","",""
"FROSINONE","SAN GIORGIO A LIRI","059","FRMM82601A  S. M. SAN BENEDETTO DA NORCIA (ASSOC. ALL'IST. COMPR. FRIC826009)","FRMM82601A","FRIC826009","VIA GIUSEPPE GARIBALDI SAN GIORGIO A LIRI","","",""
"FROSINONE","SANT'ANDREA DEL GARIGLIANO","059","FRMM80202V  SEZ. STACC. S. A. SUL GARIGLIANO (ASSOC. ALL'IST. COMPR. FRIC80200R)","FRMM80202V","FRIC80200R","VIA FONTANA 1/A","","",""
"FROSINONE","SANT'APOLLINARE","059","FRMM80201T  S. M. DON BOSCO S. APOLLINARE (ASSOC. ALL'IST. COMPR. FRIC80200R)","FRMM80201T","FRIC80200R","CORSO GIUSEPPE GARIBALDI 51 SANT'APOLLINARE","","",""
"FROSINONE","SANT'ELIA FIUMERAPIDO","059","FRMM857012  S. M. S. SANTILLI S. ELIA FIUMER. (ASSOC. ALL'IST. COMPR. FRIC857001)","FRMM857012","FRIC857001","VIA IV NOVEMBRE SANT'ELIA","","",""
"FROSINONE","SAN VITTORE DEL LAZIO","059","FRMM843025  S. M. S. S. VITTORE DEL LAZIO (ASSOC. ALL'IST. COMPR. FRIC843003)","FRMM843025","FRIC843003","VIA ROMA","","",""
"FROSINONE","VALLEMAIO","059","FRMM802041  SEZ. STACCATA VALLEMAIO (ASSOC. ALL'IST. COMPR. FRIC80200R)","FRMM802041","FRIC80200R","PIAZZA ANNUNZIATA 13 VALLEMAIO","","",""
"FROSINONE","VALLEROTONDA","059","FRMM857023  SEDE ASS. VALLEROTONDA (AS. IST. COM. FRIC857001/PAR. T. PROL. )","FRMM857023","FRIC857001","PIAZZA MUNICIPIO VALLEROTONDA","","",""
"FROSINONE","VILLA SANTA LUCIA","059","FRMM82502G  SEZ. STAC. VILLA S. LUCIA (ASSOC. ALL'IST. COMPR. FRIC82500D)","FRMM82502G","FRIC82500D","VIA CONVENTO","","",""
"FROSINONE","","","FRSS000XC6  DOTAZIONE ORGANICA PROVINCIALE","FRSS000XC6","","(NON ESPRIMIBILE DAL PERSONALE AMMINISTRATIVO TECNICO ED AUSILIARIO)","","",""
"FROSINONE","","","FRSS000DC1  DOTAZIONE ORGANICA DI SOSTEGNO","FRSS000DC1","","(NON ESPRIMIBILE DAL PERSONALE AMMINISTRATIVO TECNICO ED AUSILIARIO)","","",""
"FROSINONE","ANAGNI","050","FRPC023019  L. CLASSICO LICEO CLASSICO D. ALIGHIERI ANAGNI (SEZ. ASSOC. )","FRPC023019","","STRADA PROVINCIALE ANAGNI-ACUTO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS023002","FRIS023002",""
"FROSINONE","ANAGNI","050","FRPM02301D  IST. MAGISTRALE IST. MAG. REGINA MARGHERITA (SEZ. ASSOC. )","FRPM02301D","","VIALE REGINA MARGHERITA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS023002","FRIS023002",""
"FROSINONE","ANAGNI","050","FRVC040009  CONVITTO NAZIONALE CONVITTO NAZIONALE R. MARGHERITA","FRVC040009","","PIAZZA BONGHI N 2","","",""
"FROSINONE","ANAGNI","050","FRTD01301N  I. T. COMM. E GEOM. I. T. C. G. G. MARCONI (SEZ. ASSOC. )","FRTD01301N","","VIA CALZATORA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01300B","FRIS01300B",""
"FROSINONE","ANAGNI","050","FRTD013513  I. T. COMM. E GEOM. IST. TECNICO COMMERCIALE E PER GEOMETRI (CORSO SERALE)","FRTD013513","","VIA CALZATORA","","",""
"FROSINONE","ANAGNI","050","FRSD013018  ISTITUTO D'ARTE S. S. LICEO ARTISTICO G. COLACICCHI (SEZ. ASSOC. )","FRSD013018","","VIALE MATTEOTTI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01300B","FRIS01300B",""
"FROSINONE","ANAGNI","050","FRIS01300B  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. G. MARCONI ANAGNI","FRIS01300B","","ANAGNI - VIA CALZATORA","","","CON SEZIONI ASSOCIATE"
"FROSINONE","ANAGNI","050","FRIS023002  IST. D'ISTRUZ. SUPERIORE  ISTITUTO ISTRUZIONE SUPERIORE ANAGNI","FRIS023002","","ANAGNI - STRADA PROVINCIALE ANAGNI-ACUTO","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FIUGGI","050","FRPC02201D  L. CLASSICO LICEO SCIENTIFICO (SEZ. ASSOC. / SEZ. SCIENT. ANN. )","FRPC02201D","","VIA G. VERGHETTI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS022006","FRIS022006",""
"FROSINONE","FIUGGI","050","FRRH02201A  IP SERV. ALB. E RIST. I. P. S. S. E. O. A- MICHELANGELO BUONARROTI -(SEZ. AS. /CONV. AN. F","FRRH02201A","","VIA GIUSEPPE GARIBALDI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS022006","FRIS022006",""
"FROSINONE","FIUGGI","050","FRIS022006  IST. D'ISTRUZ. SUPERIORE   M. BUONARROTI FIUGGI","FRIS022006","","FIUGGI - VIA GIUSEPPE GARIBALDI","","","CON SEZIONI ASSOCIATE"
"FROSINONE","PALIANO","050","FRTD01302P  I. T. COMM. E GEOM. SEZIONE STACCATA C/O CASA CIRCONDARIALE (SEDE CARCERARIA)","FRTD01302P","","IA GIUSEPPE GARIBALDI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01300B","FRIS01300B",""
"FROSINONE","ALATRI","051","FRPM08000L  IST. MAGISTRALE ISTITUTO MAGISTRALE PIETROBONO ALATRI (SEZ. CL. AN. /SEZ. SC. AN. )","FRPM08000L","","PIAZZA SANTA MARIA MAGGIORE6","","",""
"FROSINONE","ALATRI","051","FRTD003013  I. T. COMMERCIALE ALATRI (SEZ. ASSOC. )","FRTD003013","","VIA MADONNA DELLA SANITA'","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00300R","FRIS00300R",""
"FROSINONE","ALATRI","051","FRTD00350B  I. T. COMMERCIALE I. T. COMMERCIALE ALATRI CORSO SERALE (CORSO SERALE)","FRTD00350B","","VIA MADONNA DELLA SANITA'","","",""
"FROSINONE","ALATRI","051","FRTF003019  I. T. INDUSTRIALE ISTITUTO TECNICO - SETTORE TECNOLOGICO (SEZ. ASSOC. )","FRTF003019","","VIA MADONNA DELLA SANITA'","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00300R","FRIS00300R",""
"FROSINONE","ALATRI","051","FRRI00301C  I. P. I. ARTIGIANATO ALATRI (SEZ. ASSOC. )","FRRI00301C","","VIA LA STAZZA - VIA CHIAPPITTO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00300R","FRIS00300R",""
"FROSINONE","ALATRI","051","FRIS00300R  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. S. PERTINI ALATRI","FRIS00300R","","ALATRI - VIA MADONNA DELLA SANITA'","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FERENTINO","052","FRPC00101C  L. CLASSICO MARTINO FILETICO (SEZ. ASSOC. )","FRPC00101C","","P. ZZA DEL COLLEGIO MARTINO FILETICO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS001005","FRIS001005",""
"FROSINONE","FERENTINO","052","FRTD00101B  I. T. COMMERCIALE IST. TECN. COMMERCIALE (SEZ. ASSOC. )","FRTD00101B","","LARGO SANT'AGATA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS001005","FRIS001005",""
"FROSINONE","FERENTINO","052","FRTF06000C  I. T. INDUSTRIALE I. T. I. S. M. O. V. M. DON MOROSINI","FRTF06000C","","VIA CASILINA","","",""
"FROSINONE","FERENTINO","052","FRTF06050T  I. T. INDUSTRIALE I. T. I. S. FERENTINO CORSO SERALE (CORSO SERALE)","FRTF06050T","","VIA CASILINA","","",""
"FROSINONE","FERENTINO","052","FRRC001025  I. P. S. COMM. E TURIS. ISTITUTO PRO. LE SERVIZI COMMERCIALI (SEZ. ASSOC. )","FRRC001025","","PIAZZA DUOMO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS001005","FRIS001005",""
"FROSINONE","FERENTINO","052","FRIS001005  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. FILETICO FERENTINO","FRIS001005","","FERENTINO - PIAZZA COLLEGIO MARTINO FILETICO","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FROSINONE","053","FRPC05000L  L. CLASSICO LICEO CLASSICO TURRIZIANI","FRPC05000L","","VIA ACCIACCARELLI 53","","",""
"FROSINONE","FROSINONE","053","FRPM020001  IST. MAGISTRALE ISTITUTO MAGISTRALE FRATELLI MACCARI","FRPM020001","","PIAZZA DIAMANTI 1","","",""
"FROSINONE","FROSINONE","053","FRPS010009  L. SCIENTIFICO LICEO SCIENTIFICO SEVERI FROSINONE","FRPS010009","","VIALE EUROPA 36","","",""
"FROSINONE","FROSINONE","053","FRTA00801Q  I. T. AGRARIO IST. TECN. AGRARIO ASS. I. I. S L ANGELONI(SEZ. ASSOC. )","FRTA00801Q","","VIA A. FABI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00800X","FRIS00800X",""
"FROSINONE","FROSINONE","053","FRTD01751A  I. T. COMMERCIALE FROSINONE (CORSO SERALE)","FRTD01751A","","","","",""
"FROSINONE","FROSINONE","053","FRTD017011  I. T. COMMERCIALE I. T. C. LEONARDO DA VINCI (SEZ. ASSOC. )","FRTD017011","","VIA PIAVE 39","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01700P","FRIS01700P",""
"FROSINONE","FROSINONE","053","FRTL01701B  I. T. GEOMETRI I. T. G. F. BRUNELLESCHI (SEZ. ASSOC. )","FRTL01701B","","VIA TRASIMENO N. 15","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01700P","FRIS01700P",""
"FROSINONE","FROSINONE","053","FRTL01751R  I. T. GEOMETRI I. T. G. BRUNELLESCHI - CORSO SERALE (CORSO SERALE)","FRTL01751R","","VIA TRASIMENO 15","","",""
"FROSINONE","FROSINONE","053","FRTE018018  I. T. A. S. (GIA' I. T. F) ITAS FROSINONE (SEZ. ASSOC. )","FRTE018018","","VIALE ROMA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01800E","FRIS01800E",""
"FROSINONE","FROSINONE","053","FRTF01851C  I. T. INDUSTRIALE A. VOLTA - CORSO SERALE (CORSO SERALE)","FRTF01851C","","VIALE ROMA SNC","","",""
"FROSINONE","FROSINONE","053","FRTF018013  I. T. INDUSTRIALE I. T. I. S. A. VOLTA (SEZ. ASSOC. )","FRTF018013","","VIALE ROMA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01800E","FRIS01800E",""
"FROSINONE","FROSINONE","053","FRTN008014  I. T. TURISMO IST. TEC. ECON. -TURISMO-IIS ANGELONI (SEZ. ASSOC. )","FRTN008014","","VIALE ROMA 69","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00800X","FRIS00800X",""
"FROSINONE","FROSINONE","053","FRRA00801X  I. P. AGR. E AMBIENTE IST. PROF. AGR. E AMB. IIS. L. ANGELONI (SEZ. ASSOC. )","FRRA00801X","","VIA A. FABI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00800X","FRIS00800X",""
"FROSINONE","FROSINONE","053","FRRC00801V  I. P. SERVIZI COMM. IST. PROF. SERV. COMMERCIALI ANGELONI (SEZ. ASSOC. )","FRRC00801V","","VIALE ROMA 69","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00800X","FRIS00800X",""
"FROSINONE","FROSINONE","053","FRRF008512  IP PER SERV. SOCIALI I. P. S. S. CORSO SERALE (CORSO SERALE)","FRRF008512","","VIALE ROMA N. 69","","",""
"FROSINONE","FROSINONE","053","FRRF00801L  IP PER SERV. SOCIALI IST. PROF. LE SERV. SOCIALI E ABB. E MODA (SEZ. ASSOC. )","FRRF00801L","","VIALE ROMA N. 69","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS00800X","FRIS00800X",""
"FROSINONE","FROSINONE","053","FRRI01102C  I. P. I. ARTIGIANATO IPSIA FR S. S. CASA CIRCONDARIALE (SEDE CARCERARIA)","FRRI01102C","","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01100Q","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01100Q","FRIS01100Q",""
"FROSINONE","FROSINONE","053","FRRI01101B  I. P. I. ARTIGIANATO IPSIA G GALILEI (SEZ. ASSOC. )","FRRI01101B","","VIA CASALE RICCI ZONA AEREOPORTO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01100Q","FRIS01100Q",""
"FROSINONE","FROSINONE","053","FRRI01151R  I. P. I. ARTIGIANATO IPSIA GALILEO GALILEI CORSO SERALE (CORSO SERALE)","FRRI01151R","","VIA TIBURTINA 221","","",""
"FROSINONE","FROSINONE","053","FRSL011024  L. ARTISTICO LICEO ARTISTICO - ANTON GIULIO BRAGAGLIA(SEZ. ASSOC. )","FRSL011024","","VIA CASALE RICCI 2","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01100Q","FRIS01100Q",""
"FROSINONE","FROSINONE","053","FRSM01000C  ACC. DI BELLE ARTI FROSINONE","FRSM01000C","","VIA BRIGHINDI 1","","",""
"FROSINONE","FROSINONE","053","FRST01000G  CONSERV. DI MUSICA LICINIO REFICE","FRST01000G","","VIALE ROMA 25","","",""
"FROSINONE","FROSINONE","053","FRIS01800E  IST. D'ISTRUZ. SUPERIORE  A. VOLTA","FRIS01800E","","FROSINONE - VIALE ROMA","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FROSINONE","053","FRIS01700P  IST. D'ISTRUZ. SUPERIORE     I. S. F. BRUNELLESCHI - L. DA VINCI","FRIS01700P","","FROSINONE - VIA PIAVE 39","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FROSINONE","053","FRIS01100Q  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. A. G. BRAGAGLIA FROSINONE","FRIS01100Q","","FROSINONE - VIA CASALE RICCI 2","","","CON SEZIONI ASSOCIATE"
"FROSINONE","FROSINONE","053","FRIS00800X  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. ANGELONI FROSINONE ONE","FRIS00800X","","FROSINONE - VIALE ROMA 69","","","CON SEZIONI ASSOCIATE"
"FROSINONE","VEROLI","053","FRPS03000E  L. SCIENTIFICO LICEO GIOVANNI SULPICIO VEROLI (SEZIONE IST. MAGISTRALE ANNESSA)","FRPS03000E","","PIAZZALE VITTORIO VENETO","","",""
"FROSINONE","CECCANO","054","FRPS070001  L. SCIENTIFICO LICEO SCIENTIFICO E LINGUISTICO CECCANO","FRPS070001","","VIA FABRATERIA VETUS S. N. C.","","",""
"FROSINONE","CECCANO","054","FRTD01901L  I. T. COMMERCIALE ISTITUTO TECNICO ECONOMICO CECCANO (SEZ. ASSOC. )","FRTD01901L","","VIA GAETA 105","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01900A","FRIS01900A",""
"FROSINONE","CECCANO","054","FRRH01901E  IP SERV. ALB. E RIST. IPSSEOA DI CECCANO (SEZ. ASSOC. )","FRRH01901E","","VIA BORSELLINO 1","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01900A","FRIS01900A",""
"FROSINONE","CECCANO","054","FRIS01900A  IST. D'ISTRUZ. SUPERIORE  CECCANO","FRIS01900A","","CECCANO - VIA GAETA 105","","","CON SEZIONI ASSOCIATE"
"FROSINONE","CEPRANO","055","FRTD01902N  I. T. COMMERCIALE ISTITUTO TECNICO ECONOMICO CEPRANO (SEZ. ASSOC. )","FRTD01902N","","PIAZZA MARTIRI DI VIA FANI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01900A","FRIS01900A",""
"FROSINONE","ARPINO","056","FRPC00601G  L. CLASSICO LICEO CLASSICO TULLIANO (SEZ. ASSOC. )","FRPC00601G","","PIAZZA MUNICIPIO 49","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS006008","FRIS006008",""
"FROSINONE","ARPINO","056","FRPS00602Q  L. SCIENTIFICO LICEO SCIENTIFICO (SEZ. ASSOC. )","FRPS00602Q","","VIA PELAGALLI 3","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS006008","FRIS006008",""
"FROSINONE","ARPINO","056","FRTF006516  I. T. INDUSTRIALE I. T. I. S. CORSO SERALE (CORSO SERALE)","FRTF006516","","IA PELAGALLI 3","","",""
"FROSINONE","ARPINO","056","FRTF00601R  I. T. INDUSTRIALE S. S. I. T. I. S. ARPINO (SEZ. ASSOC. )","FRTF00601R","","VIA PELAGALLI 3","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS006008","FRIS006008",""
"FROSINONE","ARPINO","056","FRRI00601X  I. P. I. ARTIGIANATO SEZIONE STACCATA I. P. S. I. A. ARPINO (SEZ. ASSOC. )","FRRI00601X","","VIA VITTORIA COLONNA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS006008","FRIS006008",""
"FROSINONE","ARPINO","056","FRIS006008  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. TULLIANO ARPINO","FRIS006008","","ARPINO - PIAZZA MUNICIPIO 49","","","CON SEZIONI ASSOCIATE"
"FROSINONE","ISOLA DEL LIRI","056","FRTF03000L  I. T. INDUSTRIALE I. T. I. S. R. REGGIO","FRTF03000L","","VIA LUIGI PIRANDELLO 7","","",""
"FROSINONE","ISOLA DEL LIRI","056","FRTF030502  I. T. INDUSTRIALE I. T. I. S. REGGIO CORSO SERALE (CORSO SERALE)","FRTF030502","","VIA PIRANDELLO","","",""
"FROSINONE","ISOLA DEL LIRI","056","FRRI01601E  I. P. I. ARTIGIANATO I. P. S. I. A. G. NICOLUCCI ISOLA DEL LIRI(SEZ. ASSOC. )","FRRI01601E","","VIA NAPOLI 32","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01600V","FRIS01600V",""
"FROSINONE","ISOLA DEL LIRI","056","FRRI01651X  I. P. I. ARTIGIANATO IPSIA NICOLUCCI CORSO SERALE (CORSO SERALE)","FRRI01651X","","VIA NAPOLI","","",""
"FROSINONE","ISOLA DEL LIRI","056","FRIS01600V  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. G. NICOLUCCI","FRIS01600V","","ISOLA DEL LIRI - VIA NAPOLI 32","","","CON SEZIONI ASSOCIATE"
"FROSINONE","MONTE SAN GIOVANNI CAMPANO","056","FRTF01602C  I. T. INDUSTRIALE IST. TEC. -GRAFICA E COM. - MONTE S. G. C. (SEZ. ASSOC. )","FRTF01602C","","VIA POZZO SAN PAOLO","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS01600V","FRIS01600V",""
"FROSINONE","SORA","056","FRPC02101N  L. CLASSICO LICEO CLASSICO SIMONCELLI SORA (SEZ. ASSOC. )","FRPC02101N","","VIALE VINCENZO SIMONCELLI","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  FRIS02100A","FRIS02100A",""
"FROSINONE","SORA","056","FRPM06000B  IST. MAGISTRALE ISTITUTO MAGISTRALE GIOBERTI SORA","FRPM06000B","","VIA SPINELLE 59/L","","",""
"FROSINONE","SORA","056","FRPS040005  L. SCIENTIFICO LICEO SCIENTIFICO L. DA VINCI SORA","FRPS040005","","VIALE SAN DOMENICO 5","","",""
